index,a,b,time
road_link_42305,road_node_61767,road_node_88759,13.201734750255513
road_link_42306,road_node_77617,road_node_68095,8.644075887184602
road_link_42307,road_node_77617,road_node_49874,7.232340485491485
road_link_42308,road_node_69557,road_node_27543,11.401093804824946
road_link_42309,road_node_45852,road_node_85434,4.773725297900952
road_link_42310,road_node_40727,road_node_54018,11.361938576886597
road_link_42311,road_node_45363,road_node_40898,8.992790164931872
road_link_42312,road_node_87452,road_node_3350,42.958182163391314
road_link_42313,road_node_26100,road_node_91387,85.35071314199352
road_link_42314,road_node_26000,road_node_44819,22.346334059230895
road_link_42315,road_node_16744,road_node_58745,14.9787273514852
road_link_42316,road_node_79117,road_node_82634,20.220770813341183
road_link_42317,road_node_30483,road_node_43448,16.84830146472955
road_link_42318,road_node_80429,road_node_45532,36.58052063346745
road_link_42319,road_node_10217,road_node_58939,41.23460469402848
road_link_42320,road_node_54272,road_node_1156,22.097805666414764
road_link_42321,road_node_62762,road_node_21898,3.5985871647139813
road_link_42322,road_node_45020,road_node_52038,24.27453503902145
road_link_42323,road_node_13925,road_node_61140,13.172746101456202
road_link_42324,road_node_66882,road_node_42755,3.025642816693358
road_link_42325,road_node_35261,road_node_21057,5.262658360806432
road_link_42326,road_node_3759,road_node_17812,10.957521289873785
road_link_42327,road_node_42791,road_node_1525,2.7008823924089533
road_link_42328,road_node_18801,road_node_70883,2.284429607933978
road_link_42329,road_node_39791,road_node_80018,21.070111510889394
road_link_42330,road_node_24449,road_node_3595,6.81003970362141
road_link_42331,road_node_60750,road_node_36504,5.162618186768265
road_link_42332,road_node_17745,road_node_36222,13.58738898342972
road_link_42333,road_node_61942,road_node_41677,25.555708944616878
road_link_42334,road_node_75190,road_node_69538,2.823501297999897
road_link_42335,road_node_93109,road_node_16612,7.361567892505751
road_link_42336,road_node_12831,road_node_53028,5.716956198830554
road_link_42337,road_node_78616,road_node_5298,7.243491917349633
road_link_42338,road_node_76760,road_node_61709,88.94429322166353
road_link_42339,road_node_51198,road_node_43820,27.599153337646314
road_link_42340,road_node_34678,road_node_5815,2.2474772030593386
road_link_42341,road_node_72611,road_node_65100,17.249359293758268
road_link_42342,road_node_39311,road_node_21183,3.4009921023334706
road_link_42343,road_node_60104,road_node_38459,20.876537262095287
road_link_42344,road_node_71780,road_node_70455,6.372523726784645
road_link_42345,road_node_14982,road_node_88186,3.9583902178582586
road_link_42346,road_node_76363,road_node_73119,8.651523717557437
road_link_42347,road_node_35083,road_node_28266,35.910842048613965
road_link_42348,road_node_41847,road_node_89324,50.60767521896513
road_link_42349,road_node_49466,road_node_43955,2.555876990629083
road_link_42350,road_node_1004,road_node_61307,19.93526817002364
road_link_42351,road_node_13805,road_node_75504,12.010769622726347
road_link_42352,road_node_69219,road_node_79451,9.416291539862529
road_link_42353,road_node_87928,road_node_41988,45.53371192727111
road_link_42354,road_node_48100,road_node_65723,12.546144397989494
road_link_42355,road_node_23088,road_node_77040,14.427701770507127
road_link_42356,road_node_29050,road_node_2795,10.817744609297744
road_link_42357,road_node_86730,road_node_22276,5.649399677319068
road_link_42358,road_node_63827,road_node_52117,42.89619963294568
road_link_42359,road_node_89742,road_node_30302,46.516700063777314
road_link_42360,road_node_60936,road_node_38615,24.254016421711313
road_link_42361,road_node_38615,road_node_38976,13.781113921444748
road_link_42362,road_node_27634,road_node_89993,44.03119837642566
road_link_42363,road_node_12268,road_node_63432,21.589785473218264
road_link_42364,road_node_80488,road_node_80679,22.494718822236074
road_link_42365,road_node_79784,road_node_78616,4.167757643831785
road_link_42366,road_node_75979,road_node_43537,4.267315841089326
road_link_42367,road_node_66346,road_node_83793,6.277231837994673
road_link_42368,road_node_82464,road_node_3870,5.597031291754568
road_link_42369,road_node_35895,road_node_31646,4.28371314791178
road_link_42370,road_node_62512,road_node_41467,3.1485170416837867
road_link_42371,road_node_20129,road_node_53872,4.444768317682599
road_link_42372,road_node_43342,road_node_29385,78.61391566568162
road_link_42373,road_node_218,road_node_92106,63.78252596377345
road_link_42374,road_node_1168,road_node_36344,47.0691832241915
road_link_42375,road_node_11879,road_node_38141,9.492079223473336
road_link_42376,road_node_28761,road_node_85051,8.883479399095283
road_link_42377,road_node_13897,road_node_37369,21.767953868912702
road_link_42378,road_node_7161,road_node_49605,14.44126641685016
road_link_42379,road_node_88774,road_node_44837,16.720179904013282
road_link_42380,road_node_29335,road_node_87451,17.990849130747996
road_link_42381,road_node_37369,road_node_83481,2.834234225758054
road_link_42382,road_node_69920,road_node_82286,15.560609403958182
road_link_42383,road_node_57768,road_node_1157,6.386104293138929
road_link_42384,road_node_25460,road_node_27650,13.495978858240958
road_link_42385,road_node_92580,road_node_81231,18.528891750134285
road_link_42386,road_node_45968,road_node_30842,7.499385411183686
road_link_42387,road_node_56187,road_node_34075,17.60740179830056
road_link_42388,road_node_42452,road_node_6715,20.723489330098555
road_link_42389,road_node_70545,road_node_76834,18.131613889465452
road_link_42390,road_node_34480,road_node_13897,12.200957935873392
road_link_42391,road_node_37144,road_node_88190,10.487092513632959
road_link_42392,road_node_66932,road_node_70194,8.942660563822184
road_link_42393,road_node_57090,road_node_8895,49.318134105222434
road_link_42394,road_node_15593,road_node_38232,9.60005781778513
road_link_42395,road_node_7775,road_node_34765,13.361923760268608
road_link_42396,road_node_78317,road_node_42230,16.51723268330735
road_link_42397,road_node_9935,road_node_29539,39.907116540471634
road_link_42398,road_node_49068,road_node_40860,9.719673957831178
road_link_42399,road_node_77616,road_node_57087,20.19612747989153
road_link_42400,road_node_55765,road_node_68135,16.907375567093162
road_link_42401,road_node_76352,road_node_92877,8.099701141323337
road_link_42402,road_node_82801,road_node_85728,18.6446233485956
road_link_42403,road_node_14022,road_node_93081,17.56459980961769
road_link_42404,road_node_34626,road_node_20831,9.176278796553627
road_link_42405,road_node_61537,road_node_11256,8.510100889777911
road_link_42406,road_node_26766,road_node_7823,11.005333646432373
road_link_42407,road_node_67508,road_node_47465,18.010367316391125
road_link_42408,road_node_71533,road_node_76177,18.331580191660567
road_link_42409,road_node_68503,road_node_50035,13.411061207409828
road_link_42410,road_node_742,road_node_80761,13.169692959330328
road_link_42411,road_node_60008,road_node_84191,13.574391608120013
road_link_42412,road_node_8899,road_node_80278,24.743934540594108
road_link_42413,road_node_11256,road_node_49037,13.425267507922799
road_link_42414,road_node_11256,road_node_25185,14.290796557805043
road_link_42415,road_node_54086,road_node_91632,12.572132587349184
road_link_42416,road_node_51118,road_node_21766,21.407692431414493
road_link_42417,road_node_79832,road_node_55129,14.791303897235935
road_link_42418,road_node_10340,road_node_74594,12.8889793345325
road_link_42419,road_node_84191,road_node_74991,12.713934889368435
road_link_42420,road_node_84191,road_node_80790,26.463579925171675
road_link_42421,road_node_89715,road_node_24438,17.31050602782925
road_link_42422,road_node_5119,road_node_32502,2.7250150922776237
road_link_42423,road_node_74744,road_node_76834,33.546479258925814
road_link_42424,road_node_88881,road_node_67923,6.804375981543954
road_link_42425,road_node_33284,road_node_17176,16.928004815621286
road_link_42426,road_node_51744,road_node_18829,15.630257587984413
road_link_42427,road_node_74635,road_node_93424,15.633706991227493
road_link_42428,road_node_72950,road_node_46355,19.954736764555154
road_link_42429,road_node_47362,road_node_11016,18.17279321362203
road_link_42430,road_node_16650,road_node_70285,12.422850141857447
road_link_42431,road_node_35050,road_node_38566,11.688772600466482
road_link_42432,road_node_34483,road_node_63695,18.017562730807352
road_link_42433,road_node_75121,road_node_91614,14.414333827934675
road_link_42434,road_node_59806,road_node_1155,13.700219588376392
road_link_42435,road_node_66657,road_node_63495,15.050577428591074
road_link_42436,road_node_48922,road_node_73149,14.848807722535062
road_link_42437,road_node_19294,road_node_60171,10.073007568410523
road_link_42438,road_node_53410,road_node_7775,4.1232516344486125
road_link_42439,road_node_87141,road_node_50657,22.084903501946663
road_link_42440,road_node_1045,road_node_54857,7.019119711895719
road_link_42441,road_node_79974,road_node_39878,6.7743174496342125
road_link_42442,road_node_68878,road_node_39311,15.09153756524511
road_link_42443,road_node_6241,road_node_45968,2.0798346650394612
road_link_42444,road_node_8198,road_node_65412,11.761615262076443
road_link_42445,road_node_67404,road_node_1511,16.177754254071992
road_link_42446,road_node_67755,road_node_7048,18.51742747089509
road_link_42447,road_node_68666,road_node_70470,20.621632842863473
road_link_42448,road_node_30933,road_node_71306,21.204498527660622
road_link_42449,road_node_5938,road_node_75741,18.899273421109697
road_link_42450,road_node_37109,road_node_21079,14.077569722621385
road_link_42451,road_node_21855,road_node_5938,24.129136196144756
road_link_42452,road_node_58478,road_node_23730,51.25330722461863
road_link_42453,road_node_63788,road_node_7504,17.240212847798368
road_link_42454,road_node_14232,road_node_7384,4.094604189266391
road_link_42455,road_node_61132,road_node_58217,16.48540185270232
road_link_42456,road_node_15179,road_node_16430,14.044372473061385
road_link_42457,road_node_62779,road_node_21477,6.89313148781107
road_link_42458,road_node_2345,road_node_20839,12.420544661080719
road_link_42459,road_node_32998,road_node_33006,6.347386886729457
road_link_42460,road_node_23820,road_node_2345,27.506936382340175
road_link_42461,road_node_77463,road_node_25232,11.874302495691182
road_link_42462,road_node_62928,road_node_23658,12.269418109893364
road_link_42463,road_node_51507,road_node_39387,9.535161551747393
road_link_42464,road_node_72696,road_node_1869,22.20067434819027
road_link_42465,road_node_1869,road_node_72629,20.970871435895987
road_link_42466,road_node_1869,road_node_78825,11.738762804027658
road_link_42467,road_node_16741,road_node_80717,14.71592876184148
road_link_42468,road_node_32871,road_node_54112,15.489205592507652
road_link_42469,road_node_54112,road_node_7418,9.213668789417433
road_link_42470,road_node_54112,road_node_41730,52.907348667378294
road_link_42471,road_node_54718,road_node_21370,12.109164800455835
road_link_42472,road_node_92125,road_node_38636,7.393978419405577
road_link_42473,road_node_58771,road_node_14036,8.910256674039548
road_link_42474,road_node_11661,road_node_68707,8.797720513912921
road_link_42475,road_node_653,road_node_77438,6.9982669280643295
road_link_42476,road_node_29324,road_node_86432,12.778917776297027
road_link_42477,road_node_53442,road_node_19132,15.773288003990944
road_link_42478,road_node_4517,road_node_72611,36.802134503440016
road_link_42479,road_node_64699,road_node_10741,36.92807710428383
road_link_42480,road_node_35001,road_node_82584,4.182973611520271
road_link_42481,road_node_35976,road_node_16853,28.57239125651606
road_link_42482,road_node_85866,road_node_35001,16.273696635489866
road_link_42483,road_node_8895,road_node_72611,13.03308378911768
road_link_42484,road_node_74548,road_node_8895,32.21081567787818
road_link_42485,road_node_59347,road_node_74822,12.432317474365812
road_link_42486,road_node_22865,road_node_40592,8.696529516456486
road_link_42487,road_node_40592,road_node_75290,1.2337690452194237
road_link_42488,road_node_86208,road_node_42733,11.627131008934281
road_link_42489,road_node_22830,road_node_86208,29.85984915716393
road_link_42490,road_node_32405,road_node_86208,7.453542647135263
road_link_42491,road_node_56273,road_node_59347,6.766750905586795
road_link_42492,road_node_84895,road_node_59347,2.7325439569330445
road_link_42493,road_node_77066,road_node_64485,18.480581178700742
road_link_42494,road_node_8764,road_node_53624,10.205362491313023
road_link_42495,road_node_17306,road_node_7099,9.068301349131557
road_link_42496,road_node_27185,road_node_81374,9.714803794065144
road_link_42497,road_node_49534,road_node_12779,9.837978019987558
road_link_42498,road_node_3183,road_node_86253,9.741451454151392
road_link_42499,road_node_9683,road_node_90138,8.363246397276791
road_link_42500,road_node_28860,road_node_42933,13.695873748670865
road_link_42501,road_node_75155,road_node_20352,5.830982881016502
road_link_42502,road_node_57312,road_node_39989,13.49758900744038
road_link_42503,road_node_2452,road_node_92711,13.9032759353963
road_link_42504,road_node_59223,road_node_19757,14.219670256419702
road_link_42505,road_node_12562,road_node_22424,24.813596633239943
road_link_42506,road_node_22424,road_node_19528,4.117707513463786
road_link_42507,road_node_43565,road_node_22315,15.668363686766678
road_link_42508,road_node_22315,road_node_50331,31.10637120901133
road_link_42509,road_node_43039,road_node_22315,8.504844186760725
road_link_42510,road_node_9391,road_node_49746,18.142311945377628
road_link_42511,road_node_5992,road_node_64672,15.541570907336014
road_link_42512,road_node_87475,road_node_10069,5.77338092897442
road_link_42513,road_node_92051,road_node_87475,13.964531483514959
road_link_42514,road_node_41292,road_node_70703,26.261592121259493
road_link_42515,road_node_22661,road_node_20956,39.09326160672259
road_link_42516,road_node_22661,road_node_37268,63.53454705906846
road_link_42517,road_node_87513,road_node_31660,13.605291340913302
road_link_42518,road_node_65262,road_node_71070,16.418948242416338
road_link_42519,road_node_83224,road_node_41106,11.973845213680407
road_link_42520,road_node_37998,road_node_7509,22.574127108243694
road_link_42521,road_node_7509,road_node_666,8.235943548461742
road_link_42522,road_node_7509,road_node_45518,3.816910433357358
road_link_42523,road_node_35236,road_node_44963,15.773187322495742
road_link_42524,road_node_70860,road_node_87424,20.427249861412776
road_link_42525,road_node_89466,road_node_74214,10.279304656429504
road_link_42526,road_node_89466,road_node_75902,6.267222215587031
road_link_42527,road_node_63919,road_node_5960,17.12674983418187
road_link_42528,road_node_13720,road_node_36475,20.61538203913144
road_link_42529,road_node_61136,road_node_34735,23.82397459765205
road_link_42530,road_node_68920,road_node_51071,10.386744621138762
road_link_42531,road_node_52956,road_node_30087,21.795306756901887
road_link_42532,road_node_70703,road_node_92352,9.21042938402137
road_link_42533,road_node_40419,road_node_16741,30.016419913638185
road_link_42534,road_node_40419,road_node_72629,23.176750055754514
road_link_42535,road_node_82964,road_node_83238,21.383945795913306
road_link_42536,road_node_7276,road_node_40227,62.26464341161913
road_link_42537,road_node_47809,road_node_7336,17.641430257574623
road_link_42538,road_node_27963,road_node_71393,16.17589759057847
road_link_42539,road_node_45934,road_node_41240,25.447204648862147
road_link_42540,road_node_45934,road_node_56385,9.089341111094228
road_link_42541,road_node_67597,road_node_45934,9.535851453943943
road_link_42542,road_node_47680,road_node_55773,21.07763094612893
road_link_42543,road_node_58421,road_node_55259,6.2780103621475805
road_link_42544,road_node_58421,road_node_41241,9.611323127692513
road_link_42545,road_node_55259,road_node_54956,6.697756038832688
road_link_42546,road_node_55259,road_node_70947,15.63282198607444
road_link_42547,road_node_41241,road_node_30925,11.612019184532752
road_link_42548,road_node_41241,road_node_86814,8.73221550295406
road_link_42549,road_node_73510,road_node_92410,7.830625181399186
road_link_42550,road_node_58761,road_node_11862,13.42621586487046
road_link_42551,road_node_15228,road_node_58421,7.305966774103906
road_link_42552,road_node_29915,road_node_28875,17.570451793349303
road_link_42553,road_node_85768,road_node_55396,16.943616275688782
road_link_42554,road_node_43669,road_node_69949,22.22869534045029
road_link_42555,road_node_6422,road_node_72896,29.190222079735904
road_link_42556,road_node_34658,road_node_60874,9.08036945497921
road_link_42557,road_node_43336,road_node_89725,23.56710413185526
road_link_42558,road_node_17404,road_node_42016,5.052898598298817
road_link_42559,road_node_19797,road_node_71015,17.522574902160777
road_link_42560,road_node_65388,road_node_17404,26.23741523208238
road_link_42561,road_node_65388,road_node_90361,16.411920607753395
road_link_42562,road_node_36124,road_node_40944,9.384801148675226
road_link_42563,road_node_36124,road_node_90361,16.044524539820184
road_link_42564,road_node_83941,road_node_11550,19.13415439460496
road_link_42565,road_node_83941,road_node_77336,5.659013781611472
road_link_42566,road_node_77336,road_node_26123,12.086737821656328
road_link_42567,road_node_77336,road_node_8476,17.350688179919093
road_link_42568,road_node_73853,road_node_17404,21.60190984492558
road_link_42569,road_node_18443,road_node_18170,14.240452848400116
road_link_42570,road_node_9028,road_node_18170,7.9351413822845664
road_link_42571,road_node_18170,road_node_89991,8.510873981805705
road_link_42572,road_node_19942,road_node_89991,15.911398747312525
road_link_42573,road_node_45965,road_node_68635,12.99234324032089
road_link_42574,road_node_32679,road_node_13567,7.901633388340593
road_link_42575,road_node_32679,road_node_58036,5.693934460216309
road_link_42576,road_node_65530,road_node_66223,16.318183589721915
road_link_42577,road_node_7001,road_node_50537,19.663660261793478
road_link_42578,road_node_74677,road_node_31228,18.756017950953726
road_link_42579,road_node_29412,road_node_28550,19.44689030342941
road_link_42580,road_node_76898,road_node_27702,9.249356500306137
road_link_42581,road_node_87119,road_node_46819,10.658403397022548
road_link_42582,road_node_16783,road_node_20096,8.897524553015682
road_link_42583,road_node_10954,road_node_52142,7.878839038465537
road_link_42584,road_node_44223,road_node_976,13.660993713186928
road_link_42585,road_node_82816,road_node_22439,31.52112063555666
road_link_42586,road_node_54942,road_node_20825,51.54833344407439
road_link_42587,road_node_44556,road_node_87256,32.743304927241205
road_link_42588,road_node_63420,road_node_89480,45.29422981176113
road_link_42589,road_node_93062,road_node_69188,26.486336557426764
road_link_42590,road_node_50196,road_node_40202,28.543354178358236
road_link_42591,road_node_89803,road_node_33226,16.089107946087957
road_link_42592,road_node_23070,road_node_44342,15.3179797137225
road_link_42593,road_node_64244,road_node_55109,20.96732641159969
road_link_42594,road_node_92054,road_node_10808,2.987354312652783
road_link_42595,road_node_43539,road_node_12972,48.76126295048945
road_link_42596,road_node_69282,road_node_31270,12.90943492737344
road_link_42597,road_node_65412,road_node_50861,2.09935614548611
road_link_42598,road_node_65412,road_node_84334,2.686289451438249
road_link_42599,road_node_46761,road_node_83941,33.389800533060836
road_link_42600,road_node_55773,road_node_27170,8.408103379142498
road_link_42601,road_node_86588,road_node_53531,21.011354264283817
road_link_42602,road_node_59189,road_node_17824,21.672801623123927
road_link_42603,road_node_6138,road_node_45608,19.01870878180598
road_link_42604,road_node_8510,road_node_90167,17.466016621409736
road_link_42605,road_node_87973,road_node_29000,22.20103266413492
road_link_42606,road_node_9147,road_node_68920,10.641964988250326
road_link_42607,road_node_67923,road_node_33284,33.11912951844803
road_link_42608,road_node_58170,road_node_22099,12.95674270987336
road_link_42609,road_node_60683,road_node_40230,10.784467818180902
road_link_42610,road_node_65925,road_node_70493,20.914991744993834
road_link_42611,road_node_39966,road_node_75048,34.30392824296228
road_link_42612,road_node_15472,road_node_83977,9.708069136503815
road_link_42613,road_node_74363,road_node_50996,18.157346362966244
road_link_42614,road_node_72799,road_node_54293,21.15123104849271
road_link_42615,road_node_67285,road_node_6436,21.85039746768265
road_link_42616,road_node_86562,road_node_45990,9.311173665218892
road_link_42617,road_node_55111,road_node_7688,19.390273229450766
road_link_42618,road_node_14968,road_node_30879,6.971694431574465
road_link_42619,road_node_89149,road_node_24127,6.794524375249415
road_link_42620,road_node_23447,road_node_9399,6.518840059907004
road_link_42621,road_node_2258,road_node_46434,7.339388807695395
road_link_42622,road_node_25456,road_node_39301,9.149870052822529
road_link_42623,road_node_14170,road_node_88871,9.179399898843808
road_link_42624,road_node_77292,road_node_52224,25.746840069710004
road_link_42625,road_node_84905,road_node_11736,5.775953731983104
road_link_42626,road_node_16454,road_node_26579,10.028031913568316
road_link_42627,road_node_31080,road_node_40681,15.32180851634931
road_link_42628,road_node_19059,road_node_61059,11.338346314141596
road_link_42629,road_node_68691,road_node_12885,23.864276857023214
road_link_42630,road_node_18829,road_node_48823,1.1485893001552754
road_link_42631,road_node_46920,road_node_58600,13.568261794698387
road_link_42632,road_node_20564,road_node_6119,14.926401010067279
road_link_42633,road_node_52799,road_node_63540,14.637402398806795
road_link_42634,road_node_63013,road_node_91602,14.952527902226223
road_link_42635,road_node_11016,road_node_67718,20.68908121515417
road_link_42636,road_node_46267,road_node_1974,14.171858624178439
road_link_42637,road_node_70470,road_node_51638,15.694716822817783
road_link_42638,road_node_31660,road_node_50331,46.966408720963145
road_link_42639,road_node_31660,road_node_29778,6.865486545245347
road_link_42640,road_node_21079,road_node_63954,21.7725983239816
road_link_42641,road_node_39770,road_node_82964,21.214839049998012
road_link_42642,road_node_54606,road_node_24601,7.010721974670441
road_link_42643,road_node_58200,road_node_24306,26.114081669435002
road_link_42644,road_node_60996,road_node_74950,19.130102033008306
road_link_42645,road_node_51624,road_node_9693,21.192498126602782
road_link_42646,road_node_9616,road_node_89886,12.925545329430873
road_link_42647,road_node_33117,road_node_16741,30.662673864981272
road_link_42648,road_node_5531,road_node_69090,19.652513021173604
road_link_42649,road_node_12174,road_node_81206,15.615257594711702
road_link_42650,road_node_32053,road_node_65262,25.549892497616884
road_link_42651,road_node_57131,road_node_73088,19.454310171132292
road_link_42652,road_node_57803,road_node_77580,7.206518088227082
road_link_42653,road_node_4940,road_node_89580,10.782404225784143
road_link_42654,road_node_42064,road_node_10911,16.65094814928969
road_link_42655,road_node_48950,road_node_69963,9.02230444053222
road_link_42656,road_node_13800,road_node_57417,6.999707705212164
road_link_42657,road_node_94,road_node_21164,8.714450371195108
road_link_42658,road_node_3600,road_node_2608,9.755026872927067
road_link_42659,road_node_63676,road_node_93121,8.03499589896218
road_link_42660,road_node_49057,road_node_47466,18.462775862032586
road_link_42661,road_node_44983,road_node_80118,19.216034113588865
road_link_42662,road_node_74418,road_node_86744,7.959438803960197
road_link_42663,road_node_54763,road_node_61107,22.954775907779066
road_link_42664,road_node_51620,road_node_18529,18.31888739519237
road_link_42665,road_node_14786,road_node_66866,19.398992167678706
road_link_42666,road_node_59321,road_node_45968,1.5671810833864062
road_link_42667,road_node_34676,road_node_69010,5.601310725368239
road_link_42668,road_node_16985,road_node_28771,13.328323808321409
road_link_42669,road_node_56004,road_node_21715,24.09003868584223
road_link_42670,road_node_91632,road_node_68159,17.679083688407022
road_link_42671,road_node_91632,road_node_17143,12.969551071144247
road_link_42672,road_node_25185,road_node_32476,14.007615772809046
road_link_42673,road_node_25185,road_node_70930,12.984698287409028
road_link_42674,road_node_3662,road_node_74170,21.06551152842019
road_link_42675,road_node_39878,road_node_473,5.00636377707258
road_link_42676,road_node_39878,road_node_34367,4.6422408364787255
road_link_42677,road_node_46355,road_node_58393,19.731216651752124
road_link_42678,road_node_23299,road_node_8321,9.114159965421237
road_link_42679,road_node_36883,road_node_63103,16.08522011112353
road_link_42680,road_node_36883,road_node_55773,12.06431705462626
road_link_42681,road_node_6715,road_node_4771,21.694753095898463
road_link_42682,road_node_5076,road_node_62928,10.102120682950957
road_link_42683,road_node_58217,road_node_43364,20.581178885337714
road_link_42684,road_node_46293,road_node_14232,4.157490778787725
road_link_42685,road_node_78584,road_node_68784,6.475044876150903
road_link_42686,road_node_55652,road_node_80896,10.762823442461622
road_link_42687,road_node_71261,road_node_19341,12.647289660134366
road_link_42688,road_node_29770,road_node_36903,14.025212622421558
road_link_42689,road_node_14790,road_node_20428,18.048233655147666
road_link_42690,road_node_30439,road_node_60387,7.332589454188966
road_link_42691,road_node_73157,road_node_57049,54.20039403770278
road_link_42692,road_node_28736,road_node_32679,9.869140031520796
road_link_42693,road_node_42733,road_node_13540,34.97954198146902
road_link_42694,road_node_42733,road_node_31084,10.515522746274
road_link_42695,road_node_26915,road_node_8257,15.782391873465476
road_link_42696,road_node_28318,road_node_89466,11.50492865429956
road_link_42697,road_node_2533,road_node_86091,17.093844759974846
road_link_42698,road_node_39583,road_node_41778,17.355481527095428
road_link_42699,road_node_79117,road_node_2345,13.954397824162662
road_link_42700,road_node_17143,road_node_29394,7.561023310898599
road_link_42701,road_node_17143,road_node_91429,12.085163463993496
road_link_42702,road_node_21370,road_node_69187,8.358189935789554
road_link_42703,road_node_32502,road_node_27856,17.18173195025081
road_link_42704,road_node_93424,road_node_7825,14.271658538214869
road_link_42705,road_node_48814,road_node_16504,10.651025935402146
road_link_42706,road_node_44126,road_node_90889,19.839317617197274
road_link_42707,road_node_64643,road_node_61721,21.969305149837474
road_link_42708,road_node_49605,road_node_68920,12.612894969368035
road_link_42709,road_node_49605,road_node_70651,15.400339366827899
road_link_42710,road_node_73435,road_node_15345,15.162069390256985
road_link_42711,road_node_73435,road_node_70041,10.191923059064184
road_link_42712,road_node_39387,road_node_45196,10.793211109188155
road_link_42713,road_node_79396,road_node_67923,14.560276726122156
road_link_42714,road_node_82254,road_node_16299,20.138780137796306
road_link_42715,road_node_52135,road_node_60002,13.825170136108959
road_link_42716,road_node_51963,road_node_48361,21.575813686714312
road_link_42717,road_node_63695,road_node_51216,20.044427351657717
road_link_42718,road_node_91614,road_node_8653,18.371939033175966
road_link_42719,road_node_29319,road_node_62928,66.18590732621814
road_link_42720,road_node_29319,road_node_76236,52.300513513683384
road_link_42721,road_node_90361,road_node_2921,10.332627435608387
road_link_42722,road_node_40233,road_node_77463,15.745085725632954
road_link_42723,road_node_60387,road_node_85842,46.25405003416312
road_link_42724,road_node_40378,road_node_11125,19.11304406802454
road_link_42725,road_node_65672,road_node_22661,30.753705471134978
road_link_42726,road_node_78825,road_node_68444,21.17317429092019
road_link_42727,road_node_394,road_node_65262,53.82532893743751
road_link_42728,road_node_394,road_node_73435,29.82638216496109
road_link_42729,road_node_62115,road_node_33284,18.09212580904775
road_link_42730,road_node_36312,road_node_37163,16.36195482758408
road_link_42731,road_node_92307,road_node_8344,13.386881878776316
road_link_42732,road_node_7026,road_node_65388,8.914684049580696
road_link_42733,road_node_22486,road_node_24436,69.30736676861022
road_link_42734,road_node_41106,road_node_81094,62.70490014369941
road_link_42735,road_node_41106,road_node_29637,45.98949770195274
road_link_42736,road_node_12870,road_node_23116,23.132819353202684
road_link_42737,road_node_73782,road_node_43529,23.82348308908329
road_link_42738,road_node_74406,road_node_54155,21.061446881215392
road_link_42739,road_node_7336,road_node_81947,5.83812088526021
road_link_42740,road_node_39423,road_node_82964,52.592789870797986
road_link_42741,road_node_56107,road_node_82403,39.039274751181445
road_link_42742,road_node_14318,road_node_72363,39.910439311610766
road_link_42743,road_node_72363,road_node_7620,38.89424085583888
road_link_42744,road_node_80236,road_node_14318,38.9772079015001
road_link_42745,road_node_7620,road_node_82670,36.38424212068623
road_link_42746,road_node_82403,road_node_15027,39.304999382248816
road_link_42747,road_node_93452,road_node_36147,36.525912730127004
road_link_42748,road_node_36147,road_node_71849,35.190271756155056
road_link_42749,road_node_84760,road_node_12725,21.78115595097375
road_link_42750,road_node_15732,road_node_84760,9.916856234920838
road_link_42751,road_node_12725,road_node_79990,36.03616565587299
road_link_42752,road_node_70345,road_node_80236,37.81818018630165
road_link_42753,road_node_71849,road_node_89046,48.141407439550065
road_link_42754,road_node_79457,road_node_80782,34.727783959282796
road_link_42755,road_node_60517,road_node_79457,48.1973966784311
road_link_42756,road_node_89046,road_node_71991,48.258341373072106
road_link_42757,road_node_71991,road_node_34964,42.425883533682615
road_link_42758,road_node_77556,road_node_60517,48.21005555161885
road_link_42759,road_node_4611,road_node_93452,36.95629974493869
road_link_42760,road_node_15027,road_node_4611,35.02997030428306
road_link_42761,road_node_61906,road_node_39274,29.035125582720315
road_link_42762,road_node_61635,road_node_61906,11.683496252102602
road_link_42763,road_node_62106,road_node_36248,46.67771196545743
road_link_42764,road_node_74282,road_node_13702,30.127881230382293
road_link_42765,road_node_13702,road_node_62106,14.060657563940513
road_link_42766,road_node_31302,road_node_74282,20.186135874044993
road_link_42767,road_node_39274,road_node_27614,20.76087059051262
road_link_42768,road_node_27614,road_node_4413,9.00205730326063
road_link_42769,road_node_46432,road_node_31302,8.923016541107286
road_link_42770,road_node_82175,road_node_46432,20.643094676278338
road_link_42771,road_node_22461,road_node_90647,32.089226656850755
road_link_42772,road_node_90647,road_node_22206,20.693728044107175
road_link_42773,road_node_61323,road_node_82175,31.69534765174811
road_link_42774,road_node_52225,road_node_76093,40.52888509316697
road_link_42775,road_node_4413,road_node_22461,20.723642378242804
road_link_42776,road_node_76093,road_node_93322,32.883015690074465
road_link_42777,road_node_6920,road_node_22730,24.987543230648928
road_link_42778,road_node_22730,road_node_23875,15.533589253806097
road_link_42779,road_node_23875,road_node_71138,28.19335821664778
road_link_42780,road_node_93322,road_node_66623,32.459434954986015
road_link_42781,road_node_82921,road_node_85939,44.32818564185359
road_link_42782,road_node_73966,road_node_68412,45.83342721750642
road_link_42783,road_node_68412,road_node_65967,32.01102517386735
road_link_42784,road_node_14305,road_node_6920,32.92996488962343
road_link_42785,road_node_85892,road_node_14305,32.40081011721345
road_link_42786,road_node_19326,road_node_55420,9.43185141735899
